cliente_id,tipo_cliente,num_transacciones,dias_activos,gasto_total,ingresos_totales,ticket_promedio,ticket_mediano,num_comercios_distintos,num_categorias_distintas,pagos_recurrentes,depositos_recurrentes,porcentaje_tdc,porcentaje_tdd,uso_credito,revolvencia,concentracion_proveedores,estacionalidad,antiguedad_meses,perfil_sintetico,transacciones_por_dia_activo,gasto_promedio_mensual,ingreso_promedio_mensual,ratio_ingreso_gasto,indice_recurrencia,diversidad_operativa,exposicion_credito,intensidad_operativa
EMP_01069,empresarial,390,173,673342.42,769577.84,1853.23,1629.52,110,14,66,66,0.66,0.291,0.573,0.145,0.649,0.364,75,empresarial,2.2543,8977.9,10261.04,1.1429,0.3385,0.3179,0.4593,11.1195
EMP_01070,empresarial,342,169,280551.26,297466.49,805.72,701.3,77,20,67,66,0.757,0.21,0.396,0.616,0.658,0.409,99,empresarial,2.0237,2833.85,3004.71,1.0603,0.3889,0.2836,0.5897,10.9647
EMP_01071,empresarial,279,272,168197.14,250899.13,659.27,555.77,161,16,79,46,0.791,0.133,0.464,0.64,0.853,0.163,70,empresarial,1.0257,2402.82,3584.27,1.4917,0.448,0.6344,0.6317,11.237
EMP_01072,empresarial,230,359,292864.01,369280.22,1278.99,948.46,118,11,60,38,0.384,0.615,0.867,0.695,0.566,0.117,88,empresarial,0.6407,3328.0,4196.37,1.2609,0.4261,0.5609,0.6487,11.3214
EMP_01073,empresarial,364,320,306507.48,443543.53,728.67,645.15,129,17,116,51,0.333,0.612,0.786,0.394,0.338,0.134,125,empresarial,1.1375,2452.06,3548.35,1.4471,0.4588,0.4011,0.5043,11.6655
EMP_01074,empresarial,375,141,993596.13,1158887.02,2664.24,1990.55,116,23,109,60,0.656,0.311,0.496,0.328,0.194,0.199,78,empresarial,2.6596,12738.41,14857.53,1.1664,0.4507,0.3707,0.4933,10.8757
EMP_01075,empresarial,316,323,234149.77,355461.0,740.62,632.47,143,20,89,35,0.127,0.863,0.235,0.216,0.755,0.537,25,empresarial,0.9783,9365.99,14218.44,1.5181,0.3924,0.5158,0.1927,11.5334
EMP_01076,empresarial,861,297,782057.25,975456.0,910.66,643.51,75,26,260,71,0.729,0.264,0.606,0.096,0.629,0.272,56,empresarial,2.899,13965.31,17418.86,1.2473,0.3844,0.1173,0.477,12.4518
EMP_01077,empresarial,239,160,451779.12,476429.69,1675.25,1359.21,30,19,42,44,0.608,0.34,0.351,0.701,0.497,0.359,92,empresarial,1.4938,4910.64,5178.58,1.0546,0.3598,0.205,0.5533,10.5517
EMP_01078,empresarial,215,228,252140.48,342092.63,1100.73,832.72,83,28,64,43,0.795,0.193,0.336,0.181,0.359,0.35,48,empresarial,0.943,5252.93,7126.93,1.3568,0.4977,0.5163,0.4373,10.8
EMP_01079,empresarial,281,305,173779.47,261147.93,744.18,631.86,110,19,85,53,0.449,0.483,0.394,0.45,0.796,0.069,96,empresarial,0.9213,1810.2,2720.29,1.5028,0.4911,0.4591,0.431,11.3587
EMP_01080,empresarial,320,275,915425.64,1497131.15,3316.9,2936.35,99,18,69,37,0.483,0.492,0.605,0.366,0.329,0.315,53,empresarial,1.1636,17272.18,28247.76,1.6354,0.3312,0.3656,0.4847,11.3851
EMP_01081,empresarial,225,173,213858.96,355169.72,924.56,632.15,102,13,45,19,0.424,0.548,0.51,0.534,0.577,0.048,64,empresarial,1.3006,3341.55,5549.53,1.6608,0.2844,0.5111,0.4893,10.5694
EMP_01082,empresarial,361,279,511950.21,676407.53,1296.69,917.33,129,22,73,39,0.5,0.447,0.535,0.445,0.518,0.301,46,empresarial,1.2939,11129.35,14704.51,1.3212,0.3102,0.4183,0.4933,11.5201
EMP_01083,empresarial,377,127,419168.8,596827.8,1289.67,1163.44,105,16,75,71,0.344,0.638,0.339,0.199,0.767,0.358,59,empresarial,2.9685,7104.56,10115.73,1.4238,0.3873,0.321,0.294,10.7765
EMP_01084,empresarial,431,233,818672.53,1136125.75,1897.57,1399.32,116,15,114,70,0.459,0.54,0.645,0.162,0.88,0.173,61,empresarial,1.8498,13420.86,18625.01,1.3878,0.4269,0.3039,0.422,11.5172
EMP_01085,empresarial,262,308,470975.11,646242.59,1709.9,1462.63,71,23,49,54,0.741,0.223,0.24,0.069,0.327,0.051,12,empresarial,0.8506,39247.93,53853.55,1.3721,0.3931,0.3588,0.35,11.2985
EMP_01086,empresarial,543,246,520990.79,570795.33,995.0,870.64,67,23,158,64,0.795,0.163,0.549,0.091,0.691,0.169,43,empresarial,2.2073,12116.06,13274.31,1.0956,0.4088,0.1657,0.4783,11.8024
EMP_01087,empresarial,419,218,550380.11,805080.03,1228.01,1053.3,137,23,76,62,0.305,0.659,0.544,0.119,0.568,0.383,22,empresarial,1.922,25017.28,36594.55,1.4628,0.3294,0.3819,0.3227,11.4224
EMP_01088,empresarial,237,294,286195.64,474248.6,1280.1,880.33,98,17,39,43,0.244,0.719,0.693,0.16,0.553,0.18,44,empresarial,0.8061,6504.45,10778.38,1.6571,0.346,0.4852,0.3657,11.1517
EMP_01089,empresarial,225,299,453159.62,500147.7,1928.63,1651.87,79,18,50,23,0.852,0.095,0.308,0.505,0.634,0.03,34,empresarial,0.7525,13328.22,14710.23,1.1037,0.3244,0.4311,0.555,11.1166
EMP_01090,empresarial,289,317,272960.23,334601.19,862.04,785.13,79,18,57,59,0.532,0.4,0.623,0.286,0.472,0.284,82,empresarial,0.9117,3328.78,4080.5,1.2258,0.4014,0.3356,0.4803,11.4253
EMP_01091,empresarial,377,293,1442364.29,1544560.05,3286.59,2525.78,78,21,135,58,0.268,0.703,0.678,0.554,0.679,0.418,83,empresarial,1.2867,17377.88,18609.16,1.0709,0.5119,0.2626,0.5,11.6124
EMP_01092,empresarial,400,304,429938.12,552830.22,1023.66,870.58,77,24,88,28,0.576,0.361,0.285,0.356,0.472,0.103,70,empresarial,1.3158,6141.97,7897.57,1.2858,0.29,0.2525,0.4057,11.7085
EMP_01093,empresarial,419,285,556423.18,744440.57,1402.94,1047.09,62,19,86,31,0.421,0.574,0.355,0.23,0.642,0.449,21,empresarial,1.4702,26496.34,35449.55,1.3379,0.2792,0.1933,0.3353,11.6904
EMP_01094,empresarial,717,260,669648.68,841274.24,865.06,795.33,56,26,143,139,0.44,0.522,0.582,0.307,0.762,0.2,52,empresarial,2.7577,12877.86,16178.35,1.2563,0.3933,0.1144,0.443,12.1358
EMP_01095,empresarial,133,250,120466.84,160768.32,816.29,595.89,90,22,31,21,0.491,0.479,0.395,0.225,0.554,0.53,19,empresarial,0.532,6340.36,8461.49,1.3345,0.391,0.8421,0.3703,10.4118
EMP_01096,empresarial,142,232,134236.59,208061.09,975.3,734.73,80,17,40,25,0.649,0.314,0.842,0.419,0.717,0.412,51,empresarial,0.6121,2632.09,4079.63,1.55,0.4577,0.6831,0.6367,10.4026
EMP_01097,empresarial,312,178,277796.99,322574.97,936.72,674.72,124,21,99,56,0.321,0.672,0.336,0.191,0.484,0.375,72,empresarial,1.7528,3858.29,4480.21,1.1612,0.4968,0.4647,0.2827,10.9248
EMP_01098,empresarial,692,192,716360.51,1089055.17,1183.24,1075.85,103,25,161,89,0.872,0.117,0.608,0.198,0.699,0.252,82,empresarial,3.6042,8736.1,13281.16,1.5203,0.3613,0.185,0.5593,11.7971
EMP_01099,empresarial,439,229,435857.87,672777.17,933.4,762.72,102,26,125,80,0.08,0.897,0.194,0.261,0.628,0.264,68,empresarial,1.917,6409.67,9893.78,1.5436,0.467,0.2916,0.1783,11.5182
EMP_01100,empresarial,209,258,386320.07,542218.71,1885.85,1394.16,76,23,54,42,0.53,0.448,0.57,0.077,0.388,0.329,89,empresarial,0.8101,4340.67,6092.35,1.4035,0.4593,0.4737,0.3923,10.8953
EMP_01101,empresarial,353,324,310479.63,381303.75,1013.48,721.88,92,18,116,33,0.434,0.535,0.481,0.617,0.703,0.265,62,empresarial,1.0895,5007.74,6150.06,1.2281,0.4221,0.3116,0.5107,11.6472
EMP_01102,empresarial,304,243,300593.11,492398.73,967.39,860.93,104,17,83,54,0.293,0.67,0.622,0.364,0.728,0.145,49,empresarial,1.251,6134.55,10048.95,1.6381,0.4507,0.398,0.4263,11.2101
EMP_01103,empresarial,300,300,421324.97,530943.76,1193.87,829.79,114,20,65,34,0.608,0.374,0.38,0.575,0.338,0.404,79,empresarial,1.0,5333.23,6720.81,1.2602,0.33,0.4467,0.521,11.4076
EMP_01104,empresarial,260,304,465799.22,490462.35,2136.65,1782.78,93,25,78,30,0.469,0.481,0.762,0.396,0.405,0.455,79,empresarial,0.8553,5896.19,6208.38,1.0529,0.4154,0.4538,0.5423,11.2777
EMP_01105,empresarial,341,232,528447.52,586480.56,1541.09,1273.6,123,20,110,44,0.441,0.529,0.688,0.354,0.527,0.054,41,empresarial,1.4698,12888.96,14304.4,1.1098,0.4516,0.4194,0.4943,11.2786
EMP_01106,empresarial,502,278,784244.13,1261417.0,1350.37,1168.38,95,20,127,96,0.701,0.294,0.2,0.397,0.488,0.286,65,empresarial,1.8058,12065.29,19406.42,1.6084,0.4442,0.2291,0.4327,11.8462
EMP_01107,empresarial,270,232,242681.38,271556.7,771.33,650.73,116,18,97,20,0.364,0.617,0.633,0.129,0.706,0.424,47,empresarial,1.1638,5163.43,5777.8,1.119,0.4333,0.4963,0.3753,11.0452
EMP_01108,empresarial,420,318,345122.1,453932.24,871.37,767.46,82,17,141,55,0.692,0.263,0.153,0.316,0.493,0.354,6,empresarial,1.3208,57520.35,75655.37,1.3153,0.4667,0.2357,0.387,11.8023
EMP_01109,empresarial,450,280,326602.27,482293.97,823.09,567.21,48,17,90,74,0.21,0.741,0.221,0.141,0.514,0.296,67,empresarial,1.6071,4874.66,7198.42,1.4767,0.3644,0.1444,0.1907,11.744
EMP_01110,empresarial,541,180,1281243.55,1791954.28,2437.86,1909.5,102,19,172,46,0.585,0.351,0.292,0.591,0.433,0.337,20,empresarial,3.0056,64062.18,89597.71,1.3986,0.403,0.2237,0.4893,11.4864
EMP_01111,empresarial,223,254,366754.0,532242.69,1759.59,1230.71,114,25,62,40,0.626,0.354,0.355,0.217,0.44,0.143,64,empresarial,0.878,5730.53,8316.29,1.4512,0.4574,0.6233,0.3993,10.9445
EMP_01112,empresarial,330,336,321556.22,402015.27,980.56,762.14,110,17,88,67,0.421,0.534,0.472,0.174,0.318,0.72,14,empresarial,0.9821,22968.3,28715.38,1.2502,0.4697,0.3848,0.3557,11.6162
EMP_01113,empresarial,247,235,283881.58,413636.99,1110.94,904.97,106,18,65,20,0.472,0.49,0.37,0.243,0.481,0.092,36,empresarial,1.0511,7885.6,11489.92,1.4571,0.3441,0.502,0.3617,10.969
EMP_01114,empresarial,342,270,373386.88,383093.62,995.63,818.91,86,15,113,31,0.753,0.179,0.391,0.104,0.485,0.161,43,empresarial,1.2667,8683.42,8909.15,1.026,0.4211,0.2953,0.416,11.4332
EMP_01115,empresarial,341,275,346966.72,414189.84,970.62,875.45,74,21,96,70,0.129,0.813,0.668,0.115,0.547,0.341,87,empresarial,1.24,3988.12,4760.8,1.1937,0.4868,0.2786,0.304,11.4487
EMP_01116,empresarial,199,188,387959.59,427366.93,1708.42,1539.65,109,23,53,19,0.534,0.455,0.57,0.558,0.628,0.26,41,empresarial,1.0585,9462.43,10423.58,1.1016,0.3618,0.6633,0.554,10.5298
EMP_01117,empresarial,350,273,473834.59,625686.05,1247.92,941.37,106,24,59,28,0.708,0.215,0.621,0.247,0.18,0.618,26,empresarial,1.2821,18224.41,24064.85,1.3205,0.2486,0.3714,0.5253,11.4674
EMP_01118,empresarial,732,168,2486937.27,2776026.9,3374.8,2861.08,80,19,183,149,0.645,0.327,0.598,0.133,0.838,0.147,65,empresarial,4.3571,38260.57,42708.11,1.1162,0.4536,0.1352,0.4587,11.7198
EMP_01119,empresarial,400,211,821767.86,1135079.11,2380.7,2026.09,124,20,137,78,0.302,0.622,0.232,0.298,0.88,0.164,49,empresarial,1.8957,16770.77,23164.88,1.3813,0.5375,0.36,0.2773,11.3433
EMP_01120,empresarial,181,304,490046.22,558279.73,2440.56,2220.22,72,17,55,29,0.545,0.432,0.404,0.61,0.875,0.116,76,empresarial,0.5954,6447.98,7345.79,1.1392,0.4641,0.4917,0.5197,10.9155
EMP_01121,empresarial,217,265,436323.69,564347.47,1866.78,1307.02,80,20,37,32,0.413,0.549,0.102,0.144,0.573,0.523,28,empresarial,0.8189,15582.99,20155.27,1.2934,0.318,0.4608,0.2197,10.9596
EMP_01122,empresarial,323,228,358378.04,383101.18,1179.07,976.41,138,19,109,64,0.52,0.436,0.107,0.587,0.348,0.126,61,empresarial,1.4167,5875.05,6280.35,1.069,0.5356,0.4861,0.4047,11.207
EMP_01123,empresarial,219,270,358136.24,469297.07,1809.98,1407.7,118,18,71,35,0.415,0.58,0.552,0.171,0.364,0.493,122,empresarial,0.8111,2935.54,3846.7,1.3104,0.484,0.621,0.3793,10.9875
EMP_01124,empresarial,529,242,679983.1,1056196.65,1216.2,928.4,86,19,142,86,0.553,0.39,0.437,0.2,0.599,0.386,49,empresarial,2.186,13877.21,21555.03,1.5533,0.431,0.1985,0.3967,11.7599
EMP_01125,empresarial,171,246,406053.46,499102.57,2792.57,2312.8,102,20,28,32,0.593,0.399,0.05,0.379,0.673,0.214,60,empresarial,0.6951,6767.56,8318.38,1.2292,0.3509,0.7135,0.3407,10.647
EMP_01126,empresarial,401,281,738345.6,1097306.38,1668.7,1246.67,99,17,109,65,0.407,0.58,0.283,0.634,0.503,0.197,10,empresarial,1.427,73834.56,109730.64,1.4862,0.4339,0.2893,0.4413,11.6323
EMP_01127,empresarial,155,205,219722.55,285892.18,1572.14,1082.59,30,17,26,22,0.539,0.438,0.574,0.148,0.52,0.266,32,empresarial,0.7561,6866.33,8934.13,1.3012,0.3097,0.3032,0.4203,10.3665
EMP_01128,empresarial,321,247,492825.5,578862.88,1485.3,1287.27,71,25,72,40,0.163,0.76,0.741,0.249,0.49,0.367,67,empresarial,1.2996,7355.6,8639.74,1.1746,0.3489,0.2991,0.3843,11.2808
EMP_01129,empresarial,205,228,557144.71,679881.39,2924.6,2049.65,94,29,59,29,0.179,0.743,0.711,0.277,0.565,0.462,46,empresarial,0.8991,12111.84,14780.03,1.2203,0.4293,0.6,0.389,10.7524
EMP_01130,empresarial,431,158,329625.29,402044.51,771.11,585.09,86,13,148,62,0.431,0.53,0.553,0.258,0.65,0.444,72,empresarial,2.7278,4578.13,5583.95,1.2197,0.4872,0.2297,0.414,11.1287
EMP_01131,empresarial,493,194,1665024.51,2514137.19,3047.51,2507.44,101,13,114,59,0.526,0.431,0.477,0.78,0.38,0.158,66,empresarial,2.5412,25227.64,38092.99,1.51,0.3509,0.2312,0.5943,11.4684
EMP_01132,empresarial,377,331,453293.36,522473.97,1302.21,1080.44,124,14,125,50,0.897,0.086,0.599,0.34,0.654,0.584,19,empresarial,1.139,23857.55,27498.63,1.1526,0.4642,0.366,0.612,11.7344
EMP_01133,empresarial,502,266,325785.48,542540.08,780.1,655.21,87,18,173,91,0.6,0.367,0.111,0.096,0.741,0.212,82,empresarial,1.8872,3972.99,6616.34,1.6653,0.5259,0.2092,0.269,11.8021
EMP_01134,empresarial,98,172,85306.43,125719.47,1026.67,943.18,68,22,16,13,0.653,0.268,0.57,0.381,0.74,0.448,21,empresarial,0.5698,4062.21,5986.64,1.4737,0.2959,0.9184,0.5347,9.7325
EMP_01135,empresarial,348,160,207438.35,266508.89,703.92,546.48,103,20,72,26,0.307,0.63,0.367,0.541,0.493,0.217,34,empresarial,2.175,6101.13,7838.5,1.2848,0.2816,0.3534,0.405,10.9274
EMP_01136,empresarial,399,239,728419.86,1222785.78,1852.95,1321.15,87,19,120,44,0.491,0.453,0.618,0.357,0.723,0.389,61,empresarial,1.6695,11941.31,20045.67,1.6787,0.411,0.2657,0.4887,11.4654
EMP_01137,empresarial,420,331,325016.3,377887.75,910.43,649.23,91,20,131,43,0.537,0.441,0.673,0.374,0.698,0.567,97,empresarial,1.2689,3350.68,3895.75,1.1627,0.4143,0.2643,0.528,11.8424
EMP_01138,empresarial,134,235,196169.4,298868.28,1511.47,1212.89,87,15,32,24,0.415,0.524,0.617,0.264,0.566,0.359,28,empresarial,0.5702,7006.05,10673.87,1.5235,0.4179,0.7612,0.432,10.3575
EMP_01139,empresarial,390,317,947255.13,1135586.83,2267.36,1750.62,153,17,114,52,0.392,0.531,0.772,0.486,0.561,0.615,59,empresarial,1.2303,16055.17,19247.23,1.1988,0.4256,0.4359,0.55,11.7251
EMP_01140,empresarial,424,264,511784.17,705623.72,1061.83,954.75,37,18,120,46,0.434,0.487,0.533,0.272,0.721,0.083,59,empresarial,1.6061,8674.31,11959.72,1.3788,0.3915,0.1297,0.413,11.6257
EMP_01141,empresarial,346,271,391664.03,413565.14,1258.15,1009.82,85,12,107,63,0.671,0.281,0.177,0.154,0.754,0.224,73,empresarial,1.2768,5365.26,5665.28,1.0559,0.4913,0.2803,0.334,11.4486
EMP_01142,empresarial,182,172,168342.34,265755.83,814.51,642.22,95,13,55,13,0.286,0.701,0.604,0.375,0.202,0.192,87,empresarial,1.0581,1934.97,3054.66,1.5787,0.3736,0.5934,0.4217,10.3515
EMP_01143,empresarial,259,297,363132.21,458149.48,1196.18,1060.97,75,14,46,24,0.706,0.217,0.444,0.038,0.669,0.491,44,empresarial,0.8721,8253.0,10412.49,1.2617,0.2703,0.3436,0.396,11.2506
EMP_01144,empresarial,530,227,2299558.68,3232629.95,4150.94,3615.74,118,21,102,98,0.525,0.432,0.695,0.534,0.658,0.343,82,empresarial,2.3348,28043.4,39422.32,1.4058,0.3774,0.2623,0.5847,11.6978
EMP_01145,empresarial,506,292,1072193.83,1749828.19,1952.24,1662.0,116,19,94,74,0.402,0.595,0.159,0.269,0.701,0.197,91,empresarial,1.7329,11782.35,19228.88,1.632,0.332,0.2668,0.2767,11.9033
EMP_01146,empresarial,396,200,495885.54,515702.53,1259.93,1016.22,94,20,137,71,0.371,0.622,0.125,0.259,0.725,0.227,103,empresarial,1.98,4814.42,5006.82,1.04,0.5253,0.2879,0.2517,11.2797
EMP_01147,empresarial,435,255,401240.15,665613.88,1089.08,801.91,88,11,149,81,0.582,0.372,0.315,0.502,0.293,0.682,69,empresarial,1.7059,5815.07,9646.58,1.6589,0.5287,0.2276,0.4663,11.6166
EMP_01148,empresarial,482,264,777049.11,1061929.59,1383.12,1128.89,92,12,154,97,0.257,0.676,0.153,0.367,0.251,0.198,59,empresarial,1.8258,13170.32,17998.81,1.3666,0.5207,0.2158,0.259,11.7539
EMP_01149,empresarial,394,237,679865.03,1043791.84,1487.16,1052.59,92,21,72,31,0.553,0.372,0.705,0.133,0.188,0.265,42,empresarial,1.6624,16187.26,24852.19,1.5353,0.2614,0.2868,0.4637,11.4444
EMP_01150,empresarial,524,267,579287.55,771732.4,1180.85,955.11,93,8,144,95,0.561,0.363,0.705,0.311,0.308,0.071,16,empresarial,1.9625,36205.47,48233.28,1.3322,0.4561,0.1927,0.5257,11.8487
EMP_01151,empresarial,517,230,809894.44,1262219.78,1759.22,1555.76,90,23,102,87,0.137,0.817,0.278,0.237,0.854,0.515,47,empresarial,2.2478,17231.8,26855.74,1.5585,0.3656,0.2186,0.2173,11.6861
EMP_01152,empresarial,827,209,658191.75,1053876.11,943.46,758.17,102,11,193,82,0.592,0.329,0.689,0.216,0.702,0.303,58,empresarial,3.9569,11348.13,18170.28,1.6012,0.3325,0.1366,0.499,12.0601
EMP_01153,empresarial,263,333,247420.07,314694.79,941.5,655.69,115,21,56,53,0.283,0.705,0.173,0.154,0.73,0.207,52,empresarial,0.7898,4758.08,6051.82,1.2719,0.4144,0.5171,0.2033,11.3803
EMP_01154,empresarial,266,303,504475.68,755168.45,1644.98,1130.95,63,14,87,34,0.08,0.912,0.721,0.491,0.641,0.165,71,empresarial,0.8779,7105.29,10636.18,1.4969,0.4549,0.2895,0.4307,11.2972
EMP_01155,empresarial,90,203,64753.78,108727.29,861.93,764.12,68,22,17,17,0.444,0.554,0.575,0.691,0.547,0.267,16,empresarial,0.4433,4047.11,6795.46,1.6791,0.3778,1.0,0.57,9.8131
EMP_01156,empresarial,382,276,759928.76,1154868.98,1912.54,1403.48,50,31,110,59,0.709,0.229,0.754,0.54,0.609,0.326,50,empresarial,1.3841,15198.58,23097.38,1.5197,0.4424,0.212,0.6677,11.5658
EMP_01157,empresarial,675,204,1058916.1,1748843.02,1399.68,1128.38,118,9,241,97,0.543,0.384,0.454,0.543,0.715,0.03,109,empresarial,3.3088,9714.83,16044.43,1.6515,0.5007,0.1881,0.5133,11.8328
EMP_01158,empresarial,541,180,338211.85,509403.65,653.46,566.18,102,21,161,50,0.608,0.325,0.164,0.097,0.356,0.211,82,empresarial,3.0056,4124.53,6212.24,1.5062,0.39,0.2274,0.2897,11.4864
EMP_01159,empresarial,456,302,699419.49,865689.25,1474.38,1092.18,108,11,80,90,0.653,0.272,0.533,0.045,0.476,0.344,72,empresarial,1.5099,9714.16,12023.46,1.2377,0.3728,0.261,0.4103,11.8329
EMP_01160,empresarial,556,151,377971.88,591873.77,693.84,594.61,58,20,190,82,0.704,0.252,0.321,0.232,0.432,0.332,66,empresarial,3.6821,5726.85,8967.78,1.5659,0.4892,0.1403,0.419,11.3381
EMP_01161,empresarial,402,296,638910.42,932671.79,1884.11,1315.24,141,17,116,28,0.363,0.576,0.403,0.347,0.611,0.347,45,empresarial,1.3581,14198.01,20726.04,1.4598,0.3582,0.393,0.371,11.6868
EMP_01162,empresarial,290,231,368438.34,383848.22,1268.44,1090.44,79,19,73,21,0.389,0.584,0.573,0.665,0.462,0.459,8,empresarial,1.2554,46054.79,47981.03,1.0418,0.3241,0.3379,0.5423,11.1123
EMP_01163,empresarial,744,233,1942333.47,2202230.25,3063.94,2130.53,99,14,217,133,0.392,0.547,0.735,0.134,0.18,0.275,67,empresarial,3.1931,28990.05,32869.11,1.1338,0.4704,0.1519,0.4203,12.0631
EMP_01164,empresarial,390,268,918560.96,1095329.0,2208.24,1648.48,117,21,131,36,0.394,0.546,0.243,0.262,0.562,0.06,6,empresarial,1.4552,153093.49,182554.83,1.1924,0.4282,0.3538,0.2997,11.5571
EMP_01165,empresarial,513,277,431044.0,651200.63,901.9,668.86,69,12,131,79,0.5,0.465,0.816,0.465,0.645,0.418,46,empresarial,1.852,9370.52,14156.54,1.5108,0.4094,0.1579,0.5937,11.8643
EMP_01166,empresarial,97,200,64819.86,100218.48,602.62,538.71,81,23,26,16,0.78,0.216,0.247,0.139,0.586,0.126,55,empresarial,0.485,1178.54,1822.15,1.5461,0.433,1.0722,0.3887,9.8731
EMP_01167,empresarial,108,284,114215.34,178832.03,1025.42,828.82,100,16,27,12,0.791,0.188,0.555,0.207,0.363,0.356,43,empresarial,0.3803,2656.17,4158.88,1.5657,0.3611,1.0741,0.5177,10.3311
EMP_01168,empresarial,353,251,344219.91,366374.5,843.09,743.89,169,12,62,53,0.468,0.461,0.529,0.24,0.635,0.126,114,empresarial,1.4064,3019.47,3213.81,1.0644,0.3258,0.5127,0.4123,11.3919
EMP_01169,empresarial,219,176,720717.37,769454.74,3031.49,2485.06,103,24,70,23,0.292,0.661,0.068,0.225,0.487,0.302,104,empresarial,1.2443,6929.97,7398.6,1.0676,0.4247,0.5799,0.195,10.5596
EMP_01170,empresarial,366,236,554676.55,675392.21,1402.02,1224.88,137,18,68,74,0.44,0.528,0.821,0.562,0.377,0.244,83,empresarial,1.5508,6682.85,8137.26,1.2176,0.388,0.4235,0.6077,11.3665
EMP_01171,empresarial,265,321,513409.44,754517.11,2083.98,1692.86,126,26,63,50,0.557,0.367,0.718,0.199,0.812,0.503,30,empresarial,0.8255,17113.65,25150.57,1.4696,0.4264,0.5736,0.4913,11.3512
EMP_01172,empresarial,878,337,1073898.0,1692293.61,1249.24,984.38,105,23,208,97,0.565,0.406,0.415,0.481,0.38,0.217,107,empresarial,2.6053,10036.43,15815.83,1.5758,0.3474,0.1458,0.487,12.5977
EMP_01173,empresarial,496,284,704912.89,1123481.66,1305.76,1094.12,69,15,107,71,0.562,0.412,0.586,0.396,0.468,0.357,72,empresarial,1.7465,9790.46,15603.91,1.5938,0.3589,0.1694,0.5147,11.8556
EMP_01174,empresarial,578,180,866970.1,1003049.82,1388.94,1039.97,123,18,139,81,0.543,0.395,0.733,0.144,0.559,0.663,30,empresarial,3.2111,28899.0,33434.99,1.157,0.3806,0.2439,0.4733,11.5525
EMP_01175,empresarial,119,272,285158.77,435293.18,2241.15,2018.15,56,18,34,24,0.528,0.444,0.269,0.167,0.601,0.41,56,empresarial,0.4375,5092.12,7773.09,1.5265,0.4874,0.6218,0.3213,10.385
EMP_01176,empresarial,454,292,599598.87,865168.08,1605.01,1441.22,137,24,101,57,0.857,0.107,0.123,0.133,0.833,0.154,81,empresarial,1.5548,7402.46,10681.09,1.4429,0.348,0.3546,0.371,11.7949
EMP_01177,empresarial,305,285,227603.08,371366.7,903.18,629.93,100,20,59,45,0.851,0.091,0.765,0.06,0.48,0.118,39,empresarial,1.0702,5835.98,9522.22,1.6316,0.341,0.3934,0.5587,11.3728
EMP_01178,empresarial,583,288,1370084.37,2096350.05,2783.48,2505.21,30,19,195,117,0.457,0.509,0.593,0.353,0.567,0.222,59,empresarial,2.0243,23221.77,35531.36,1.5301,0.5352,0.084,0.4677,12.0312
EMP_01179,empresarial,427,265,442025.59,605084.43,1245.16,901.06,86,17,151,40,0.564,0.41,0.381,0.321,0.637,0.542,64,empresarial,1.6113,6906.65,9454.44,1.3689,0.4473,0.2412,0.422,11.6365
EMP_01180,empresarial,324,241,413792.58,635961.22,1162.91,980.92,112,18,82,48,0.41,0.589,0.396,0.626,0.44,0.112,25,empresarial,1.3444,16551.7,25438.45,1.5369,0.4012,0.4012,0.4773,11.2656
EMP_01181,empresarial,191,212,83333.95,101956.03,429.06,376.52,89,23,43,16,0.808,0.123,0.463,0.088,0.77,0.185,48,empresarial,0.9009,1736.12,2124.08,1.2235,0.3089,0.5864,0.453,10.6089
EMP_01182,empresarial,350,141,644444.27,991706.84,1838.03,1356.28,114,18,59,55,0.773,0.185,0.583,0.249,0.529,0.414,27,empresarial,2.4823,23868.31,36729.88,1.5389,0.3257,0.3771,0.535,10.8067
EMP_01183,empresarial,525,264,656228.48,1007685.55,1469.13,1038.73,73,16,88,64,0.24,0.692,0.513,0.305,0.689,0.163,78,empresarial,1.9886,8413.19,12919.05,1.5356,0.2895,0.1695,0.3527,11.8394
EMP_01184,empresarial,597,255,963342.12,1526355.54,1468.46,1265.05,61,16,142,123,0.691,0.26,0.92,0.363,0.298,0.253,30,empresarial,2.3412,32111.4,50878.52,1.5844,0.4439,0.129,0.658,11.9332
EMP_01185,empresarial,282,276,286136.91,337636.23,1188.94,934.72,93,16,98,36,0.75,0.234,0.4,0.502,0.465,0.139,63,empresarial,1.0217,4541.86,5359.31,1.18,0.4752,0.3865,0.5507,11.2623
EMP_01186,empresarial,817,171,813028.04,1284861.18,1105.89,881.18,96,12,250,73,0.813,0.158,0.453,0.48,0.87,0.607,17,empresarial,4.7778,47825.18,75580.07,1.5803,0.3953,0.1322,0.582,11.8473
EMP_01187,empresarial,509,280,684130.33,774143.51,1205.65,1040.29,86,15,117,95,0.357,0.61,0.348,0.51,0.856,0.547,24,empresarial,1.8179,28505.43,32255.98,1.1316,0.4165,0.1984,0.405,11.8672
EMP_01188,empresarial,221,358,404223.09,618240.52,1710.48,1267.31,127,24,78,41,0.611,0.33,0.598,0.158,0.441,0.328,23,empresarial,0.6173,17574.92,26880.02,1.5295,0.5385,0.6833,0.4557,11.2787
