cliente_id,tipo_cliente,score_empresarial,seleccionado,cluster,arquetipo,num_transacciones,dias_activos,gasto_total,ingresos_totales,ticket_promedio,ticket_mediano,num_comercios_distintos,num_categorias_distintas,pagos_recurrentes,depositos_recurrentes,porcentaje_tdc,porcentaje_tdd,uso_credito,revolvencia,concentracion_proveedores,estacionalidad,antiguedad_meses,transacciones_por_dia_activo,gasto_promedio_mensual,ingreso_promedio_mensual,ratio_ingreso_gasto,indice_recurrencia,diversidad_operativa,exposicion_credito,intensidad_operativa,perfil_sintetico
PER_00418,personal,0.288566,False,,No seleccionado,81,133,29330.65,31084.62,313.69,243.37,28,12,3,3,0.117,0.834,0.076,0.329,0.149,0.348,58,0.609,505.7,535.94,1.0598,0.0741,0.4938,0.174,9.2849,personal_tradicional
PER_01626,personal,0.492877,False,,No seleccionado,45,157,12661.56,20100.66,256.69,210.77,28,8,3,2,0.412,0.529,0.249,0.132,0.19,0.17,68,0.2866,186.2,295.6,1.5875,0.1111,0.8,0.2643,8.863,personal_tradicional
PER_02653,personal,0.358811,False,,No seleccionado,98,116,59015.42,94009.03,718.17,576.02,31,10,12,2,0.177,0.784,0.057,0.138,0.269,0.144,29,0.8448,2035.01,3241.69,1.593,0.1429,0.4184,0.124,9.3386,personal_tradicional
PEL_00348,personal,0.405981,False,,No seleccionado,18,114,8290.55,13146.08,551.38,430.63,45,8,1,0,0.603,0.359,0.29,0.143,0.252,0.111,41,0.1579,202.21,320.64,1.5857,0.0556,2.9444,0.3453,7.6271,personal_comportamiento_empresarial_latente
PER_00090,personal,0.657486,True,3.0,Negocio digital,55,170,34219.77,38707.15,613.4,528.85,29,8,5,4,0.638,0.286,0.221,0.153,0.45,0.065,10,0.3235,3421.98,3870.72,1.1311,0.1636,0.6727,0.3373,9.1432,personal_tradicional
PER_02897,personal,0.445512,False,,No seleccionado,57,172,58694.07,92754.87,1090.89,860.09,38,5,6,3,0.165,0.797,0.454,0.064,0.047,0.178,37,0.3314,1586.33,2506.89,1.5803,0.1579,0.7544,0.2277,9.1906,personal_tradicional
PER_03053,personal,0.219074,False,,No seleccionado,20,97,11554.21,15511.57,590.25,520.13,59,7,1,1,0.183,0.751,0.678,0.086,0.171,0.39,44,0.2062,262.6,352.54,1.3425,0.1,3.3,0.3157,7.571,personal_tradicional
PER_02083,personal,0.517944,False,,No seleccionado,46,123,52126.66,73284.12,966.09,748.91,44,6,4,1,0.435,0.516,0.207,0.22,0.187,0.323,44,0.374,1184.7,1665.55,1.4059,0.1087,1.087,0.2873,8.641,personal_tradicional
PER_00754,personal,0.497785,False,,No seleccionado,74,113,47617.16,54598.62,667.68,477.45,39,8,7,5,0.738,0.232,0.105,0.198,0.021,0.049,37,0.6549,1286.95,1475.64,1.1466,0.1622,0.6351,0.347,9.0316,personal_tradicional
PER_02547,personal,0.36473,False,,No seleccionado,83,85,22603.75,30208.2,317.56,217.62,18,9,7,5,0.143,0.816,0.313,0.147,0.301,0.454,23,0.9765,982.77,1313.4,1.3364,0.1446,0.3253,0.201,8.8616,personal_tradicional
PER_01631,personal,0.552747,False,,No seleccionado,236,99,94939.79,109020.27,394.37,360.37,21,6,21,19,0.247,0.726,0.492,0.258,0.101,0.41,46,2.3838,2063.91,2370.01,1.1483,0.1695,0.1144,0.3323,10.059,personal_tradicional
PER_00012,personal,0.71339,True,4.0,Operador estacional,106,108,193520.27,270167.61,1745.94,1340.43,57,6,7,4,0.419,0.514,0.211,0.216,0.125,0.169,16,0.9815,12095.02,16885.48,1.3961,0.1038,0.5943,0.282,9.3457,personal_tradicional
PER_02445,personal,0.389737,False,,No seleccionado,22,90,21649.43,28644.63,1095.53,979.06,35,9,2,1,0.321,0.622,0.239,0.287,0.176,0.212,30,0.2444,721.65,954.82,1.3231,0.1364,2.0,0.2823,7.5914,personal_tradicional
PER_00285,personal,0.307264,False,,No seleccionado,64,52,30755.62,47363.55,579.39,456.01,58,9,4,3,0.12,0.804,0.249,0.416,0.213,0.099,31,1.2308,992.12,1527.86,1.54,0.1094,1.0469,0.2617,8.1104,personal_tradicional
PER_01067,personal,0.401488,False,,No seleccionado,94,109,33050.97,42546.79,354.37,315.61,5,8,10,4,0.522,0.41,0.014,0.133,0.111,0.417,57,0.8624,579.84,746.43,1.2873,0.1489,0.1383,0.223,9.2347,personal_tradicional
PER_01192,personal,0.518709,False,,No seleccionado,203,68,159775.79,261050.15,894.74,665.83,36,9,21,8,0.224,0.714,0.174,0.108,0.214,0.167,51,2.9853,3132.86,5118.63,1.6339,0.1429,0.2217,0.1687,9.5328,personal_tradicional
PER_01441,personal,0.627368,False,,No seleccionado,133,65,101887.3,150858.41,652.1,446.02,47,5,9,2,0.495,0.44,0.149,0.212,0.08,0.163,50,2.0462,2037.75,3017.17,1.4806,0.0827,0.391,0.2853,9.0649,personal_tradicional
PEL_00192,personal,0.28598,False,,No seleccionado,43,63,24278.25,29319.79,641.08,515.68,44,8,2,2,0.307,0.684,0.054,0.588,0.259,0.294,62,0.6825,391.58,472.9,1.2077,0.093,1.2093,0.3163,7.9047,personal_comportamiento_empresarial_latente
PEL_00190,personal,0.083939,False,,No seleccionado,12,131,6852.96,9151.28,669.69,571.54,53,5,1,0,0.199,0.765,0.098,0.293,0.26,0.615,21,0.0916,326.33,435.78,1.3354,0.0833,4.8333,0.1967,7.3607,personal_comportamiento_empresarial_latente
PER_02739,personal,0.386604,False,,No seleccionado,118,49,114747.56,136693.61,942.84,824.12,24,6,10,4,0.266,0.675,0.079,0.019,0.074,0.244,29,2.4082,3956.81,4713.57,1.1913,0.1186,0.2542,0.1213,8.6627,personal_tradicional
PEL_00082,personal,0.340118,False,,No seleccionado,72,173,66813.27,79516.62,842.21,649.91,40,8,4,2,0.155,0.833,0.113,0.03,0.074,0.145,24,0.4162,2783.89,3313.19,1.1901,0.0833,0.6667,0.0993,9.43,personal_comportamiento_empresarial_latente
PER_01569,personal,0.409334,False,,No seleccionado,106,58,42971.79,48545.46,431.68,387.47,29,10,14,8,0.031,0.931,0.373,0.478,0.092,0.246,28,1.8276,1534.71,1733.77,1.1297,0.2075,0.3679,0.294,8.724,personal_tradicional
PER_02428,personal,0.354726,False,,No seleccionado,99,88,80284.66,99537.84,958.45,661.95,33,10,8,3,0.178,0.764,0.16,0.073,0.119,0.572,61,1.125,1316.14,1631.77,1.2398,0.1111,0.4343,0.137,9.0726,personal_tradicional
PER_02738,personal,0.334484,False,,No seleccionado,23,74,17133.67,24622.19,731.99,642.46,16,9,2,0,0.326,0.663,0.298,0.088,0.03,0.197,40,0.3108,428.34,615.55,1.4371,0.087,1.087,0.2373,7.4401,personal_tradicional
PER_03005,personal,0.484867,False,,No seleccionado,131,88,174439.41,230377.85,1192.64,887.47,33,8,16,5,0.224,0.746,0.015,0.081,0.309,0.221,29,1.4886,6015.15,7944.06,1.3207,0.1603,0.313,0.1067,9.3526,personal_tradicional
PER_01688,personal,0.135877,False,,No seleccionado,51,117,29583.72,47124.82,530.4,441.79,41,6,6,3,0.144,0.849,0.024,0.087,0.121,0.089,26,0.4359,1137.84,1812.49,1.5929,0.1765,0.9216,0.085,8.6942,personal_tradicional
PER_00852,personal,0.213411,False,,No seleccionado,12,70,5977.71,6381.53,554.52,488.51,49,7,1,1,0.235,0.736,0.398,0.56,0.198,0.132,78,0.1714,76.64,81.81,1.0676,0.1667,4.6667,0.3977,6.7346,personal_tradicional
PER_02208,personal,0.388965,False,,No seleccionado,33,74,16765.66,19981.21,590.55,410.06,7,9,4,1,0.269,0.663,0.099,0.37,0.229,0.209,50,0.4459,335.31,399.62,1.1918,0.1515,0.4848,0.246,7.801,personal_tradicional
PER_00896,personal,0.352345,False,,No seleccionado,42,144,37646.77,46798.82,1080.96,866.08,47,8,5,1,0.149,0.776,0.426,0.166,0.238,0.272,25,0.2917,1505.87,1871.95,1.2431,0.1429,1.3095,0.247,8.7076,personal_tradicional
PER_00497,personal,0.453432,False,,No seleccionado,105,67,66997.14,80291.81,724.87,566.51,29,8,8,2,0.272,0.676,0.113,0.208,0.414,0.436,34,1.5672,1970.5,2361.52,1.1984,0.0952,0.3524,0.1977,8.8588,personal_tradicional
PER_02306,personal,0.528592,False,,No seleccionado,41,108,58899.07,84068.48,1227.86,835.81,27,7,2,2,0.506,0.477,0.116,0.092,0.45,0.34,78,0.3796,755.12,1077.8,1.4273,0.0976,0.8293,0.238,8.3959,personal_tradicional
PER_01783,personal,0.3285,False,,No seleccionado,27,88,17227.54,25057.26,621.38,449.04,45,8,1,1,0.497,0.484,0.598,0.05,0.395,0.045,15,0.3068,1148.5,1670.48,1.4545,0.0741,1.963,0.3817,7.7736,personal_tradicional
PER_00336,personal,0.570407,False,,No seleccionado,99,62,34922.75,38251.39,412.99,337.54,25,10,8,3,0.372,0.591,0.292,0.208,0.236,0.097,62,1.5968,563.27,616.96,1.0953,0.1111,0.3535,0.2907,8.7224,personal_tradicional
PER_02840,personal,0.394385,False,,No seleccionado,43,139,27306.26,28977.28,605.5,542.08,35,10,5,3,0.296,0.659,0.244,0.146,0.078,0.36,32,0.3094,853.32,905.54,1.0612,0.186,1.0465,0.2287,8.6958,personal_tradicional
PER_00516,personal,0.661573,True,4.0,Operador estacional,127,102,157178.78,178721.12,1502.83,1142.3,13,8,7,4,0.524,0.475,0.593,0.099,0.238,0.02,21,1.2451,7484.7,8510.53,1.1371,0.0866,0.1654,0.4053,9.4692,personal_tradicional
PER_01349,personal,0.595703,False,,No seleccionado,125,141,67616.41,100787.94,459.85,387.0,8,10,13,9,0.294,0.654,0.289,0.163,0.427,0.022,47,0.8865,1438.65,2144.42,1.4906,0.176,0.144,0.2487,9.7771,personal_tradicional
PER_01016,personal,0.639359,True,3.0,Negocio digital,103,161,20818.0,26352.14,246.21,188.04,21,6,8,7,0.359,0.602,0.303,0.401,0.311,0.174,27,0.6398,771.04,976.01,1.2658,0.1456,0.2621,0.3543,9.7162,personal_tradicional
PER_02817,personal,0.472656,False,,No seleccionado,96,89,49415.37,59912.07,578.42,437.16,39,6,8,6,0.159,0.818,0.52,0.315,0.122,0.289,49,1.0787,1008.48,1222.7,1.2124,0.1458,0.4688,0.3313,9.0531,personal_tradicional
PEL_00199,personal,0.438337,False,,No seleccionado,23,40,13670.52,18661.38,643.32,539.92,24,11,2,1,0.3,0.621,0.454,0.607,0.45,0.338,52,0.575,262.89,358.87,1.3651,0.1304,1.5217,0.4537,6.8255,personal_comportamiento_empresarial_latente
PEL_00194,personal,0.532541,False,,No seleccionado,92,101,46628.99,49557.22,464.88,358.06,23,7,4,3,0.443,0.542,0.238,0.229,0.19,0.149,43,0.9109,1084.4,1152.49,1.0628,0.0761,0.3261,0.3033,9.137,personal_comportamiento_empresarial_latente
PER_02810,personal,0.358258,False,,No seleccionado,66,147,24849.9,30234.75,343.37,264.55,34,7,7,1,0.26,0.736,0.328,0.168,0.083,0.08,23,0.449,1080.43,1314.55,1.2167,0.1212,0.6212,0.252,9.1802,personal_tradicional
PER_02999,personal,0.284125,False,,No seleccionado,38,168,28187.26,32092.44,630.24,452.45,23,9,5,3,0.095,0.84,0.74,0.154,0.051,0.124,41,0.2262,687.49,782.74,1.1385,0.2105,0.8421,0.3297,8.7617,personal_tradicional
PER_01782,personal,0.34692,False,,No seleccionado,77,71,67461.05,96176.69,745.59,559.38,19,5,3,3,0.106,0.856,0.113,0.235,0.369,0.328,10,1.0845,6746.1,9617.67,1.4257,0.0779,0.3117,0.1513,8.6067,personal_tradicional
PER_02570,personal,0.314735,False,,No seleccionado,26,88,14644.47,15637.93,657.73,588.41,33,11,1,0,0.195,0.766,0.537,0.254,0.31,0.173,68,0.2955,215.36,229.97,1.0678,0.0385,1.6923,0.3287,7.7359,personal_tradicional
PER_01786,personal,0.282209,False,,No seleccionado,30,131,10350.88,11693.47,386.12,276.66,43,8,4,0,0.423,0.509,0.144,0.434,0.188,0.115,23,0.229,450.04,508.41,1.1297,0.1333,1.7,0.3337,8.2766,personal_tradicional
PER_02071,personal,0.556425,False,,No seleccionado,53,106,33104.43,44745.11,719.32,545.39,29,12,3,2,0.325,0.608,0.32,0.357,0.088,0.127,27,0.5,1226.09,1657.23,1.3516,0.0943,0.7736,0.334,8.6339,personal_tradicional
PER_00357,personal,0.301237,False,,No seleccionado,41,60,28526.62,37610.3,605.99,491.28,14,5,1,2,0.221,0.767,0.095,0.11,0.309,0.489,35,0.6833,815.05,1074.58,1.3184,0.0732,0.4634,0.142,7.8083,personal_tradicional
PEL_00248,personal,0.127622,False,,No seleccionado,55,35,27289.76,28696.24,439.84,361.78,57,9,6,1,0.138,0.787,0.165,0.107,0.45,0.126,3,1.5714,9096.59,9565.41,1.0515,0.1273,1.2,0.1367,7.5632,personal_comportamiento_empresarial_latente
PER_01313,personal,0.391438,False,,No seleccionado,91,62,62289.62,97379.84,630.51,554.68,43,6,5,5,0.355,0.584,0.089,0.018,0.205,0.371,48,1.4677,1297.7,2028.75,1.5633,0.1099,0.5385,0.154,8.6382,personal_tradicional
PER_01636,personal,0.194554,False,,No seleccionado,31,65,12090.48,17828.8,464.63,357.05,31,9,4,2,0.215,0.748,0.409,0.523,0.089,0.441,19,0.4769,636.34,938.36,1.4746,0.1935,1.2903,0.3823,7.6089,personal_tradicional
PER_00551,personal,0.530863,False,,No seleccionado,71,91,51793.72,64866.55,697.14,607.22,49,6,7,3,0.614,0.323,0.141,0.091,0.109,0.086,14,0.7802,3699.55,4633.32,1.2524,0.1408,0.7746,0.282,8.7737,personal_tradicional
PER_02389,personal,0.474098,False,,No seleccionado,114,56,122728.98,125436.38,1183.11,956.14,18,5,11,9,0.224,0.727,0.573,0.052,0.21,0.045,65,2.0357,1888.14,1929.79,1.0221,0.1754,0.2018,0.283,8.7617,personal_tradicional
PER_02480,personal,0.611565,False,,No seleccionado,74,95,86777.49,113182.75,1180.3,1075.74,23,6,8,6,0.423,0.53,0.494,0.092,0.196,0.3,14,0.7789,6198.39,8084.48,1.3043,0.1892,0.3919,0.3363,8.8581,personal_tradicional
PER_02522,personal,0.35103,False,,No seleccionado,150,116,79978.95,102142.73,645.42,467.43,15,8,18,4,0.157,0.831,0.155,0.052,0.148,0.347,40,1.2931,1999.47,2553.57,1.2771,0.1467,0.1533,0.1213,9.7643,personal_tradicional
PER_02266,personal,0.379607,False,,No seleccionado,69,110,39279.27,49699.2,662.64,472.61,5,10,2,4,0.115,0.814,0.111,0.161,0.355,0.222,47,0.6273,835.73,1057.43,1.2653,0.087,0.2174,0.129,8.9347,personal_tradicional
PER_02960,personal,0.411155,False,,No seleccionado,63,49,51984.01,81537.25,944.31,763.41,29,9,7,3,0.27,0.695,0.109,0.396,0.201,0.112,21,1.2857,2475.43,3882.73,1.5685,0.1587,0.6032,0.2583,8.0353,personal_tradicional
PER_01228,personal,0.255892,False,,No seleccionado,70,64,62107.65,95692.23,906.98,681.05,47,7,8,2,0.148,0.836,0.074,0.117,0.248,0.459,60,1.0938,1035.13,1594.87,1.5407,0.1429,0.7714,0.113,8.4076,personal_tradicional
PEL_00047,personal,0.470917,False,,No seleccionado,52,140,61454.38,99325.95,1008.24,804.18,25,6,6,1,0.254,0.697,0.152,0.278,0.429,0.218,30,0.3714,2048.48,3310.86,1.6163,0.1346,0.5962,0.228,8.893,personal_comportamiento_empresarial_latente
PER_00958,personal,0.796617,True,4.0,Operador estacional,121,167,105958.87,136334.84,1032.98,800.79,10,8,7,8,0.453,0.478,0.195,0.2,0.04,0.135,40,0.7246,2648.97,3408.37,1.2867,0.124,0.1488,0.2827,9.9138,personal_tradicional
PER_01774,personal,0.4812,False,,No seleccionado,173,60,63508.98,95632.37,349.29,241.38,35,7,6,13,0.229,0.735,0.417,0.5,0.282,0.346,46,2.8833,1380.63,2078.96,1.5058,0.1098,0.2428,0.382,9.2477,personal_tradicional
PER_02142,personal,0.148685,False,,No seleccionado,108,19,45849.18,48666.76,397.37,365.41,45,7,9,4,0.279,0.716,0.186,0.074,0.189,0.022,50,5.6842,916.98,973.34,1.0615,0.1204,0.4815,0.1797,7.6271,personal_tradicional
PER_01009,personal,0.234868,False,,No seleccionado,12,113,7299.22,8237.95,596.76,519.25,30,11,1,0,0.206,0.72,0.206,0.299,0.178,0.205,44,0.1062,165.89,187.23,1.1286,0.0833,3.4167,0.237,7.213,personal_tradicional
PER_01093,personal,0.281241,False,,No seleccionado,74,87,58741.37,93383.42,710.66,649.83,36,6,5,1,0.213,0.722,0.129,0.118,0.117,0.032,25,0.8506,2349.65,3735.34,1.5897,0.0811,0.5676,0.1533,8.7701,personal_tradicional
PEL_00039,personal,0.319721,False,,No seleccionado,64,89,45953.97,60181.29,663.23,599.3,61,9,6,4,0.181,0.773,0.272,0.295,0.139,0.023,56,0.7191,820.61,1074.67,1.3096,0.1562,1.0938,0.2493,8.6477,personal_comportamiento_empresarial_latente
PER_02745,personal,0.637314,True,3.0,Negocio digital,83,138,46495.59,52234.91,629.07,525.88,54,6,4,7,0.56,0.391,0.121,0.338,0.05,0.24,56,0.6014,830.28,932.77,1.1234,0.1325,0.7229,0.3397,9.3462,personal_tradicional
PER_00997,personal,0.461157,False,,No seleccionado,37,102,36686.96,50024.73,1064.94,873.13,5,7,1,3,0.241,0.735,0.399,0.595,0.213,0.02,67,0.3627,547.57,746.64,1.3636,0.1081,0.3243,0.4117,8.2362,personal_tradicional
PER_01680,personal,0.386445,False,,No seleccionado,46,173,24266.45,39836.73,452.41,367.82,19,10,2,3,0.183,0.753,0.202,0.269,0.218,0.162,58,0.2659,418.39,686.84,1.6416,0.1087,0.6304,0.218,8.9821,personal_tradicional
PER_00154,personal,0.655424,True,3.0,Negocio digital,117,139,28863.39,39202.53,271.31,246.91,58,7,8,4,0.286,0.658,0.45,0.439,0.417,0.295,79,0.8417,365.36,496.23,1.3582,0.1026,0.5556,0.3917,9.6967,personal_tradicional
PEL_00170,personal,0.481719,False,,No seleccionado,56,125,38816.76,63663.55,654.02,567.24,19,7,3,4,0.517,0.457,0.163,0.01,0.22,0.196,49,0.448,792.18,1299.26,1.6401,0.125,0.4643,0.23,8.8538,personal_comportamiento_empresarial_latente
PER_02909,personal,0.548437,False,,No seleccionado,246,141,184708.05,299367.04,639.49,559.19,24,4,32,10,0.299,0.632,0.172,0.171,0.099,0.183,6,1.7447,30784.68,49894.51,1.6208,0.1707,0.1138,0.214,10.4541,personal_tradicional
PER_02838,personal,0.161338,False,,No seleccionado,26,152,11603.4,11941.01,543.62,479.81,18,7,3,2,0.223,0.72,0.067,0.119,0.119,0.138,29,0.1711,400.12,411.76,1.0291,0.1923,0.9615,0.1363,8.2822,personal_tradicional
PER_00581,personal,0.191094,False,,No seleccionado,36,57,18242.25,23150.11,438.48,356.12,29,13,3,1,0.291,0.688,0.072,0.142,0.21,0.062,39,0.6316,467.75,593.59,1.269,0.1111,1.1667,0.1683,7.6271,personal_tradicional
PER_01471,personal,0.201499,False,,No seleccionado,36,79,14444.09,20891.89,343.13,242.2,25,12,3,3,0.32,0.669,0.1,0.059,0.121,0.275,6,0.4557,2407.35,3481.98,1.4464,0.1667,1.0278,0.1597,7.9533,personal_tradicional
PER_00704,personal,0.469477,False,,No seleccionado,86,115,25655.98,36405.71,312.87,220.31,38,10,2,5,0.314,0.615,0.362,0.048,0.29,0.166,78,0.7478,328.92,466.74,1.419,0.0814,0.5581,0.2413,9.1994,personal_tradicional
PER_01213,personal,0.386437,False,,No seleccionado,63,96,21387.7,31907.99,297.94,211.04,21,6,6,4,0.251,0.69,0.572,0.428,0.056,0.02,45,0.6562,475.28,709.07,1.4919,0.1587,0.4286,0.417,8.7076,personal_tradicional
PER_00897,personal,0.630363,False,,No seleccionado,74,134,88571.83,114807.55,1183.64,1070.19,32,4,5,3,0.408,0.589,0.642,0.033,0.4,0.033,59,0.5522,1501.22,1945.89,1.2962,0.1081,0.4865,0.361,9.202,personal_tradicional
PER_00488,personal,0.279806,False,,No seleccionado,27,74,12082.32,13836.78,427.39,299.43,9,8,3,1,0.125,0.839,0.34,0.159,0.189,0.193,46,0.3649,262.66,300.8,1.1452,0.1481,0.6296,0.208,7.6004,personal_tradicional
PER_00560,personal,0.303398,False,,No seleccionado,33,108,17099.41,24924.83,500.79,357.39,40,6,4,1,0.273,0.723,0.45,0.31,0.384,0.274,27,0.3056,633.31,923.14,1.4576,0.1515,1.3939,0.3443,8.1789,personal_tradicional
PER_01142,personal,0.390665,False,,No seleccionado,65,94,30085.8,43222.54,559.81,420.54,68,7,5,1,0.379,0.565,0.207,0.156,0.187,0.378,26,0.6915,1157.15,1662.41,1.4366,0.0923,1.1538,0.2473,8.7178,personal_tradicional
PER_01120,personal,0.378549,False,,No seleccionado,44,66,44155.2,63263.42,929.13,852.31,20,8,4,3,0.154,0.787,0.194,0.181,0.286,0.245,21,0.6667,2102.63,3012.54,1.4328,0.1591,0.6364,0.1763,7.9742,personal_tradicional
PER_02850,personal,0.195786,False,,No seleccionado,39,62,14532.77,22692.45,353.76,323.49,30,5,4,1,0.172,0.753,0.186,0.177,0.3,0.168,15,0.629,968.85,1512.83,1.5615,0.1282,0.8974,0.1783,7.7911,personal_tradicional
PER_00513,personal,0.335486,False,,No seleccionado,116,76,37891.86,48346.41,371.71,320.87,47,7,3,5,0.344,0.604,0.098,0.192,0.115,0.594,3,1.5263,12630.62,16115.47,1.2759,0.069,0.4655,0.2113,9.0844,personal_tradicional
PER_00634,personal,0.497235,False,,No seleccionado,57,105,36178.96,40720.59,593.15,464.83,49,9,4,2,0.657,0.264,0.529,0.419,0.189,0.159,40,0.5429,904.47,1018.01,1.1255,0.1053,1.0175,0.535,8.6972,personal_tradicional
PER_03013,personal,0.27605,False,,No seleccionado,31,103,23284.14,37391.22,752.78,665.64,35,8,3,1,0.282,0.698,0.353,0.065,0.331,0.184,39,0.301,597.03,958.75,1.6059,0.129,1.3871,0.2333,8.069,personal_tradicional
PER_01665,personal,0.362278,False,,No seleccionado,83,117,26439.6,38465.35,289.88,261.12,5,10,3,7,0.154,0.772,0.106,0.443,0.303,0.108,25,0.7094,1057.58,1538.61,1.4548,0.1205,0.1807,0.2343,9.1811,personal_tradicional
PER_01013,personal,0.392146,False,,No seleccionado,41,76,7335.02,11584.97,153.44,126.0,30,8,3,1,0.439,0.493,0.322,0.056,0.212,0.153,50,0.5395,146.7,231.7,1.5794,0.0976,0.9268,0.2723,8.0446,personal_tradicional
PER_01932,personal,0.359143,False,,No seleccionado,54,31,85184.45,132443.43,1498.21,1191.75,43,9,3,4,0.172,0.778,0.133,0.394,0.375,0.371,22,1.7419,3872.02,6020.16,1.5548,0.1296,0.963,0.233,7.4236,personal_tradicional
PER_01151,personal,0.486976,False,,No seleccionado,82,68,48869.59,56468.15,652.67,541.52,51,5,9,4,0.272,0.69,0.414,0.21,0.261,0.106,15,1.2059,3257.97,3764.54,1.1555,0.1585,0.6829,0.2987,8.6264,personal_tradicional
PER_02839,personal,0.352296,False,,No seleccionado,97,103,45810.06,47296.97,468.42,429.37,25,7,11,4,0.134,0.828,0.265,0.142,0.45,0.225,20,0.9417,2290.5,2364.85,1.0325,0.1546,0.3299,0.1803,9.2095,personal_tradicional
PEL_00196,personal,0.567535,False,,No seleccionado,50,60,28210.7,41365.4,658.17,524.02,36,10,5,4,0.583,0.341,0.169,0.089,0.305,0.405,48,0.8333,587.72,861.78,1.4663,0.18,0.92,0.2803,8.0067,personal_comportamiento_empresarial_latente
PER_00117,personal,0.472534,False,,No seleccionado,38,78,16856.82,17657.92,404.6,332.75,5,11,1,3,0.322,0.611,0.397,0.096,0.078,0.424,54,0.4872,312.16,327.0,1.0475,0.1053,0.4211,0.2717,7.9946,personal_tradicional
PER_00741,personal,0.23859,False,,No seleccionado,19,114,9488.44,13202.19,436.67,333.67,31,12,2,1,0.128,0.795,0.446,0.487,0.222,0.273,32,0.1667,296.51,412.57,1.3914,0.1579,2.2632,0.3537,7.6811,personal_tradicional
PEL_00146,personal,0.270867,False,,No seleccionado,75,84,37493.73,51785.37,440.14,362.65,34,5,8,3,0.019,0.939,0.166,0.027,0.321,0.234,51,0.8929,735.17,1015.4,1.3812,0.1467,0.52,0.0707,8.7485,personal_comportamiento_empresarial_latente
PER_01975,personal,0.551202,False,,No seleccionado,74,24,46415.06,60516.05,542.08,467.93,28,9,8,1,0.548,0.424,0.258,0.143,0.099,0.32,49,3.0833,947.25,1235.02,1.3038,0.1216,0.5,0.3163,7.4827,personal_tradicional
PER_01082,personal,0.490809,False,,No seleccionado,72,83,37671.44,45075.8,521.5,469.74,38,13,5,5,0.298,0.678,0.351,0.205,0.2,0.047,25,0.8675,1506.86,1803.03,1.1966,0.1389,0.7083,0.2847,8.6957,personal_tradicional
PER_01811,personal,0.490892,False,,No seleccionado,71,102,71492.88,91842.77,861.68,772.4,21,6,3,5,0.321,0.633,0.548,0.141,0.109,0.034,13,0.6961,5499.45,7064.83,1.2846,0.1127,0.3803,0.3367,8.8878,personal_tradicional
PER_00831,personal,0.109441,False,,No seleccionado,30,75,14187.24,20794.74,436.66,359.57,19,7,3,0,0.062,0.89,0.159,0.157,0.104,0.608,3,0.4,4729.08,6931.58,1.4657,0.1,0.8667,0.126,7.7191,personal_tradicional
PER_00120,personal,0.196637,False,,No seleccionado,13,99,13102.84,13463.76,952.75,772.46,45,8,1,1,0.308,0.662,0.189,0.058,0.176,0.095,3,0.1313,4367.61,4487.92,1.0275,0.1538,4.0769,0.185,7.1608,personal_tradicional
PER_00657,personal,0.238149,False,,No seleccionado,57,108,40664.58,67046.52,708.82,613.5,48,9,7,4,0.329,0.641,0.057,0.174,0.084,0.063,10,0.5278,4066.46,6704.65,1.6488,0.193,1.0,0.1867,8.7253,personal_tradicional
PEL_00107,personal,0.340099,False,,No seleccionado,34,116,12138.17,13887.49,308.54,211.04,15,9,2,1,0.277,0.72,0.246,0.191,0.254,0.277,68,0.2931,178.5,204.23,1.1441,0.0882,0.7059,0.238,8.2802,personal_comportamiento_empresarial_latente
PEL_00060,personal,0.09989,False,,No seleccionado,12,81,6501.3,6877.64,553.67,378.24,32,9,1,0,0.158,0.79,0.301,0.043,0.218,0.285,32,0.1481,203.17,214.93,1.0579,0.0833,3.4167,0.1673,6.8804,personal_comportamiento_empresarial_latente
